trade_id,logged_at,ticker,timeframe,asset_type,trade_source,entry_price_idr,sl_raw_idr,tp1_raw_idr,tp2_raw_idr,position_size_idr,score,regime,confidence,counter_trend_valid,component_trend,component_momentum,component_volume,component_structure,status,closed_at,exit_price_idr,exit_reason,r_multiple,mae_r,mfe_r,bars_to_outcome,net_r_multiple,last_checked_at
ARB_20260902160329499056,2026-09-02 16:03:29,ARB,1H,crypto,SYSTEM,2077.98,1941.6756070714705,2214.2843929285295,2350.5887858570586,,6,TRENDING_UP,B — Moderate conviction,False,0.658925730223376,-0.24668445426769223,1.0,0.0,CLOSED,2026-09-02 19:03:12,2214.2843929285295,WIN - TP1 HIT,1.00,0.00,1.19,2,,2026-09-02 18:48:12
XRP_20260902160330435445,2026-09-02 16:03:30,XRP,1H,crypto,SYSTEM,23641.890000000003,23114.751489154864,24169.028510845143,24696.167021690286,,4,RANGING,D — Very low conviction,False,-0.39068925536620874,-0.012577937795878432,0.5,1.0,CLOSED,2026-09-03 02:03:11,24169.028510845143,WIN - TP1 HIT,1.00,-0.31,1.01,9,,2026-09-03 01:48:12
DOGE_20260902160331450173,2026-09-02 16:03:31,DOGE,1H,crypto,SYSTEM,1444.3200000000002,1417.3400741614382,1471.299925838562,1498.2798516771243,,2,SQUEEZE,D — Very low conviction,False,-0.23415030473227824,-0.14020887228376466,0.5,1.0,CLOSED,2026-09-03 03:03:11,1471.299925838562,WIN - TP1 HIT,1.00,-0.53,1.07,10,,2026-09-03 02:48:12
ETH_20260902170329685233,2026-09-02 17:03:29,ETH,1H,crypto,SYSTEM,42127482.72,41424973.631583355,42829991.80841664,43532500.89683328,,3,RANGING,D — Very low conviction,False,-0.6794939594664192,0.08891847457037955,-1.0,1.0,CLOSED,2026-09-03 14:03:09,42829991.80841664,WIN - TP1 HIT,1.00,-0.45,1.21,20,,2026-09-03 13:48:11
LTC_20260902180334764550,2026-09-02 18:03:34,LTC,1H,crypto,SYSTEM,875739.93,860182.8800109813,891296.9799890188,906854.0299780376,,6,SQUEEZE,C — Low conviction,False,0.5965376372701169,-0.26694990548903946,1.0,1.0,CLOSED,2026-09-03 08:03:10,891296.9799890188,WIN - TP1 HIT,1.00,-0.19,1.06,13,,2026-09-03 07:48:12
ARB_20260902190338670961,2026-09-02 19:03:38,ARB,1H,crypto,SYSTEM,2192.32,2037.9686612504963,2346.671338749504,2501.022677499008,,7,TRENDING_UP,B — Moderate conviction,False,0.8197511126991689,-0.6453253408486447,1.0,0.0,CLOSED,2026-09-03 03:03:12,2346.671338749504,WIN - TP1 HIT,1.00,-0.32,1.00,7,,2026-09-03 02:48:12
AVAX_20260902190339861954,2026-09-02 19:03:39,AVAX,1H,crypto,SYSTEM,126854.0,124647.69480372587,129060.30519627413,131266.61039254826,,2,SQUEEZE,D — Very low conviction,False,-0.20254765324687668,0.010751157201508432,0.5,1.0,CLOSED,2026-09-03 06:03:10,129060.30519627413,WIN - TP1 HIT,1.00,-0.41,1.02,10,,2026-09-03 05:48:13
LINK_20260902210333981026,2026-09-02 21:03:33,LINK,1H,crypto,SYSTEM,196602.56,192511.07267061115,200694.04732938885,204785.5346587777,,2,NEUTRAL,D — Very low conviction,False,-0.30683900749375637,0.03216410218388413,0.5,1.0,CLOSED,2026-09-03 13:03:10,200694.04732938885,WIN - TP1 HIT,1.00,-0.68,1.18,15,,2026-09-03 12:48:11
PEPE_20260902210335053790,2026-09-02 21:03:35,PEPE,1H,crypto,SYSTEM,0.060520319999999996,0.05900912786145904,0.062031512138540953,0.0635427042770819,,2,RANGING,D — Very low conviction,False,-0.4643893098537376,0.23288239616877116,0.5,0.0,CLOSED,2026-09-03 13:48:09,0.062031512138540953,WIN - TP1 HIT,1.00,-0.59,1.05,15,,2026-09-03 13:33:11
ADA_20260903000331845341,2026-09-03 00:03:31,ADA,1H,crypto,SYSTEM,3582.2250000000004,3507.7133756558846,3656.736624344116,3731.248248688232,,2,TRENDING_UP,D — Very low conviction,False,0.8439550087362913,-0.6385198196131778,1.0,0.0,CLOSED,2026-09-03 02:03:13,3656.736624344116,WIN - TP1 HIT,1.00,-0.80,1.27,1,,2026-09-03 01:48:12
TRUMP_20260903000332815891,2026-09-03 00:03:32,TRUMP,1H,crypto,SYSTEM,39130.280000000006,37805.95163000111,40454.6083699989,41778.9367399978,,2,RANGING,D — Very low conviction,False,-0.4267120666677817,0.050429182339390526,0.5,1.0,CLOSED,2026-09-03 03:03:13,40454.6083699989,WIN - TP1 HIT,1.00,-0.46,1.02,2,,2026-09-03 02:48:12
HEMI_20260903030333717855,2026-09-03 03:03:33,HEMI,1H,crypto,SYSTEM,304.55292,264.68273784622215,344.4231021537778,384.29328430755555,,10,TRENDING_UP,A — High conviction,False,1.0,-0.510091291276829,1.0,1.0,CLOSED,2026-09-03 05:03:12,344.4231021537778,WIN - TP1 HIT,1.00,-0.27,1.52,1,,2026-09-03 04:48:14
BNB_20260903030334645990,2026-09-03 03:03:34,BNB,1H,crypto,SYSTEM,12269662.5,12146965.875,12392359.125,12515055.75,,9,SQUEEZE,B — Moderate conviction,False,0.875,-0.6142834840984249,1.0,1.0,CLOSED,2026-09-03 10:03:10,12392359.125,WIN - TP1 HIT,1.00,-0.57,1.31,6,,2026-09-03 09:48:11
SOL_20260903030335529343,2026-09-03 03:03:35,SOL,1H,crypto,SYSTEM,1785047.9800000002,1750968.8335512052,1819127.1264487952,1853206.2728975902,,8,TRENDING_UP,A — High conviction,False,0.6028135541763511,-0.5371839027319262,1.0,1.0,CLOSED,2026-09-03 15:03:08,1819127.1264487952,WIN - TP1 HIT,1.00,-0.82,1.84,11,,2026-09-03 14:48:10
XAUT_20260903040336672078,2026-09-03 04:03:36,XAUT,1H,crypto,SYSTEM,78078568.6,77297782.91399999,78859354.286,79640139.97199999,,7,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.6847928490813793,1.0,0.0,CLOSED,2026-09-03 08:33:11,78859354.286,WIN - TP1 HIT,1.00,-0.10,1.18,1,,2026-09-03 08:18:11
PROM_20260903041834442359,2026-09-03 04:18:34,PROM,1H,crypto,SYSTEM,87328.70000000001,79244.4289012139,95412.97109878612,103497.24219757222,,8,TRENDING_UP,B — Moderate conviction,False,0.6267798876523056,-0.5086071006212485,1.0,1.0,CLOSED,2026-09-03 11:03:10,79244.4289012139,LOSS - SL HIT,-1.00,-1.14,0.51,6,,2026-09-03 10:48:12
HEMI_20260903050333939519,2026-09-03 05:03:33,HEMI,1H,crypto,SYSTEM,361.8865,313.00725758342253,410.7657424165775,459.6449848331549,,8,TRENDING_UP,A — High conviction,False,0.875,-0.7666274117924938,1.0,1.0,CLOSED,2026-09-03 08:03:11,313.00725758342253,LOSS - SL HIT,-1.00,-1.15,0.43,2,,2026-09-03 07:48:12
ZEC_20260903060328889922,2026-09-03 06:03:28,ZEC,1H,crypto,SYSTEM,14598445.68,14180117.612528197,15016773.747471802,15435101.814943604,,6,TRENDING_UP,B — Moderate conviction,False,0.6280290698468362,-0.3624182048709468,1.0,0.0,CLOSED,2026-09-03 14:03:09,15016773.747471802,WIN - TP1 HIT,1.00,-0.07,1.33,7,,2026-09-03 13:48:11
BTC_20260903063818610793,2026-09-03 06:38:18,BTC,1H,crypto,MANUAL,1372725608.52,1357229369.7470791,1388221847.2929208,1403718086.0658414,,9,SQUEEZE,C — Low conviction,False,0.49790245206178757,-0.36465126657561814,1.0,1.0,CLOSED,2026-09-03 13:18:10,1388221847.2929208,WIN - TP1 HIT,1.00,-0.48,1.00,6,,2026-09-03 13:03:12
ARB_20260903070330649725,2026-09-03 07:03:30,ARB,1H,crypto,SYSTEM,2382.48,2230.0909712602606,2534.8690287397394,2687.2580574794783,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6439215407297013,1.0,1.0,CLOSED,2026-09-03 19:03:07,2534.8690287397394,WIN - TP1 HIT,1.00,-0.66,1.09,11,,2026-09-03 18:48:09
XRP_20260903080332509672,2026-09-03 08:03:32,XRP,1H,crypto,SYSTEM,24167.193900000002,23703.434246890938,24630.953553109066,25094.71320621813,,5,TRENDING_UP,C — Low conviction,False,0.4889003556043135,-0.4045348254937613,1.0,0.0,CLOSED,2026-09-03 14:03:09,24630.953553109066,WIN - TP1 HIT,1.00,-0.42,1.21,5,,2026-09-03 13:48:11
ADA_20260903080333666277,2026-09-03 08:03:33,ADA,1H,crypto,SYSTEM,3635.3979,3540.7025250493934,3730.0932749506064,3824.7886499012125,,2,TRENDING_UP,D — Very low conviction,False,0.8119875033691143,-0.49350202682798394,1.0,0.0,CLOSED,2026-09-03 15:03:09,3824.7886499012125,WIN - TP2 HIT,2.00,-0.19,2.01,6,,2026-09-03 14:48:10
ATOM_20260903080334717118,2026-09-03 08:03:34,ATOM,1H,crypto,SYSTEM,26299.749000000003,25863.706813599172,26735.791186400835,27171.833372801666,,2,TRENDING_UP,D — Very low conviction,False,0.8269177201857612,-0.7113530442960916,1.0,0.0,CLOSED,2026-09-03 13:03:11,26735.791186400835,WIN - TP1 HIT,1.00,-0.23,1.39,4,,2026-09-03 12:48:11
UNI_20260903103330762971,2026-09-03 10:33:30,UNI,1H,crypto,SYSTEM,106898.4,102090.71936936425,111706.08063063574,116513.76126127149,,9,TRENDING_UP,A — High conviction,False,0.8376722678346384,-0.34869646596917925,1.0,1.0,CLOSED,2026-09-03 14:03:10,111706.08063063574,WIN - TP1 HIT,1.00,-0.07,1.11,3,,2026-09-03 13:48:11
PUMP_20260903103331654514,2026-09-03 10:33:31,PUMP,1H,crypto,SYSTEM,77.03388000000001,74.0794149311985,79.98834506880152,82.94281013760303,,5,TRENDING_UP,C — Low conviction,False,0.597801379699341,-0.4622762014855848,1.0,0.0,CLOSED,2026-09-03 17:03:10,79.98834506880152,WIN - TP1 HIT,1.00,-0.29,1.00,6,,2026-09-03 16:48:11
BNB_20260903103332631501,2026-09-03 10:33:32,BNB,1H,crypto,SYSTEM,12395098.799999999,12270741.25574487,12519456.344255127,12643813.888510253,,3,TRENDING_UP,D — Very low conviction,False,0.875,-0.6383878106924875,-0.5,0.0,CLOSED,2026-09-03 12:03:11,12519456.344255127,WIN - TP1 HIT,1.00,0.00,1.82,1,,2026-09-03 11:48:12
LTC_20260903120333259838,2026-09-03 12:03:33,LTC,1H,crypto,SYSTEM,898656.1000000001,884311.1991545697,913001.0008454305,927345.901690861,,9,TRENDING_UP,A — High conviction,False,0.875,-0.4280880202077246,1.0,1.0,CLOSED,2026-09-04 06:18:09,913001.0008454305,WIN - TP1 HIT,1.00,-0.43,1.03,9,,2026-09-04 06:03:10
XAUT_20260903120334334791,2026-09-03 12:03:34,XAUT,1H,crypto,SYSTEM,78337765.96000001,77554388.3004,79121143.61960001,79904521.2792,,9,SQUEEZE,C — Low conviction,False,0.7901417510055287,-0.43436430480093285,1.0,1.0,CLOSED,2026-09-03 16:03:09,79121143.61960001,WIN - TP1 HIT,1.00,0.00,1.23,3,,2026-09-03 15:48:11
BTC_20260903130333134365,2026-09-03 13:03:33,BTC,1H,crypto,SYSTEM,1386323980.0,1370790005.5837414,1401857954.4162586,1417391928.8325171,,9,SQUEEZE,C — Low conviction,False,0.8333333333333334,-0.5820981866103591,1.0,1.0,CLOSED,2026-09-03 15:03:10,1417391928.8325171,WIN - TP2 HIT,2.00,0.00,2.14,1,,2026-09-03 14:48:10
LINK_20260903130334131645,2026-09-03 13:03:34,LINK,1H,crypto,SYSTEM,200850.37999999998,196894.19128180953,204806.56871819042,208762.75743638084,,9,TRENDING_UP,A — High conviction,False,0.8123339185759417,-0.6105162203722752,1.0,1.0,CLOSED,2026-09-03 15:03:10,204806.56871819042,WIN - TP1 HIT,1.00,-0.02,1.75,1,,2026-09-03 14:48:10
ETH_20260903140334086507,2026-09-03 14:03:34,ETH,1H,crypto,SYSTEM,42866531.6,42253148.561848864,43479914.63815114,44093297.67630228,,9,SQUEEZE,C — Low conviction,False,0.5068902453051126,-0.5304264617586423,1.0,1.0,CLOSED,2026-09-03 16:03:10,44093297.67630228,WIN - TP2 HIT,2.00,0.00,2.40,1,,2026-09-03 15:48:11
XRP_20260903140335135810,2026-09-03 14:03:35,XRP,1H,crypto,SYSTEM,24534.7294,24054.21320268556,25015.24559731444,25495.761794628877,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6519936494099969,1.0,1.0,CLOSED,2026-09-03 16:03:10,25495.761794628877,WIN - TP2 HIT,2.00,0.00,2.75,1,,2026-09-03 15:48:11
ZEC_20260903140336212626,2026-09-03 14:03:36,ZEC,1H,crypto,SYSTEM,15119899.68,14731522.32780955,15508277.03219045,15896654.384380898,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.7130415075555532,1.0,1.0,CLOSED,2026-09-03 16:03:10,15896654.384380898,WIN - TP2 HIT,2.00,0.00,5.00,1,,2026-09-03 15:48:11
DOGE_20260903150333121739,2026-09-03 15:03:33,DOGE,1H,crypto,SYSTEM,1555.40567,1520.3615993368942,1590.449740663106,1625.4938113262117,,11,TRENDING_UP,C — Low conviction,True,0.875,-0.7802755909993504,1.0,1.0,CLOSED,2026-09-04 13:03:09,1520.3615993368942,LOSS - SL HIT,-1.00,-2.08,0.94,21,,2026-09-04 12:48:10
ENA_20260903150334111958,2026-09-03 15:03:34,ENA,1H,crypto,SYSTEM,2821.1221,2714.1810799759783,2928.063120024022,3035.0041400480436,,11,TRENDING_UP,A — High conviction,False,0.7916777018313818,-0.6265800256141721,1.0,1.0,CLOSED,2026-09-03 17:03:11,3035.0041400480436,WIN - TP2 HIT,2.00,0.00,2.24,1,,2026-09-03 16:48:11
SOL_20260903150335304175,2026-09-03 15:03:35,SOL,1H,crypto,SYSTEM,1852319.52,1813626.342208869,1891012.697791131,1929705.875582262,,11,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6873739167103481,1.0,1.0,CLOSED,2026-09-04 02:03:08,1813626.342208869,LOSS - SL HIT,-1.00,-1.01,0.20,10,,2026-09-04 01:48:10
NEAR_20260903150336501906,2026-09-03 15:03:36,NEAR,1H,crypto,SYSTEM,34308.087,33316.39603877572,35299.77796122428,36291.46892244856,,11,TRENDING_UP,A — High conviction,False,0.8135332141952316,-0.5870423719457609,1.0,1.0,CLOSED,2026-09-03 19:03:08,35299.77796122428,WIN - TP1 HIT,1.00,0.00,1.21,3,,2026-09-03 18:48:09
XAUT_20260903160331658133,2026-09-03 16:03:31,XAUT,1H,crypto,SYSTEM,79006011.74,78215951.62259999,79796071.8574,80586131.97479999,,9,TRENDING_UP,A — High conviction,False,0.8009941501174794,-0.5081238656539347,1.0,1.0,CLOSED,2026-09-04 13:03:09,78215951.62259999,LOSS - SL HIT,-1.00,-2.17,0.21,20,,2026-09-04 12:48:10
ADA_20260903160332800628,2026-09-03 16:03:32,ADA,1H,crypto,SYSTEM,3901.501,3788.9213081283133,4014.080691871687,4126.660383743374,,8,TRENDING_UP,B — Moderate conviction,False,0.875,-0.8071595551243861,1.0,1.0,CLOSED,2026-09-04 13:03:10,3788.9213081283133,LOSS - SL HIT,-1.00,-1.37,0.97,20,,2026-09-04 12:48:10
BNB_20260903160333996826,2026-09-03 16:03:33,BNB,1H,crypto,SYSTEM,12773848.940000001,12590687.27760847,12957010.602391534,13140172.264783066,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.8340128918581573,1.0,1.0,CLOSED,2026-09-04 08:03:10,12590687.27760847,LOSS - SL HIT,-1.00,-1.14,0.38,15,,2026-09-04 07:48:11
PUMP_20260903170332508276,2026-09-03 17:03:32,PUMP,1H,crypto,SYSTEM,79.6928,76.5717049536889,82.81389504631112,85.93499009262223,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6797918525284229,1.0,1.0,CLOSED,2026-09-03 23:03:08,76.5717049536889,LOSS - SL HIT,-1.00,-1.63,0.00,5,,2026-09-03 22:48:11
TRUMP_20260903170333736237,2026-09-03 17:03:33,TRUMP,1H,crypto,SYSTEM,43964.8,41719.36103169724,46210.238968302765,48455.67793660553,,8,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.7000422415501609,1.0,1.0,CLOSED,2026-09-03 22:03:08,41719.36103169724,LOSS - SL HIT,-1.00,-1.03,0.00,4,,2026-09-03 21:48:11
ENA_20260903173333325199,2026-09-03 17:33:33,ENA,1H,crypto,SYSTEM,3080.1911999999998,2949.4770884944655,3210.905311505534,3341.6194230110677,,5,TRENDING_UP,C — Low conviction,False,0.625,-0.80082496233264,1.0,0.0,CLOSED,2026-09-03 22:03:09,2949.4770884944655,LOSS - SL HIT,-1.00,-1.00,0.62,4,,2026-09-03 21:48:11
XRP_20260903180332826001,2026-09-03 18:03:32,XRP,1H,crypto,SYSTEM,25716.9087,25075.45350606038,26358.36389393962,26999.819087879234,,6,TRENDING_UP,C — Low conviction,False,0.6350443644891547,-0.7273434711362827,1.0,0.0,CLOSED,2026-09-04 13:03:10,25075.45350606038,LOSS - SL HIT,-1.00,-1.77,0.73,18,,2026-09-04 12:48:10
ARB_20260903190326522616,2026-09-03 19:03:26,ARB,1H,crypto,SYSTEM,2527.4288,2358.0321358313367,2696.8254641686635,2866.222128337327,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.46796385728670314,1.0,1.0,CLOSED,2026-09-04 05:03:11,2358.0321358313367,LOSS - SL HIT,-1.00,-1.02,0.33,9,,2026-09-04 04:48:11
ZEC_20260903190327608712,2026-09-03 19:03:27,ZEC,1H,crypto,SYSTEM,16906705.919999998,16247315.881358786,17566095.95864121,18225485.997282423,,6,TRENDING_UP,B — Moderate conviction,False,0.704854697856862,-0.831716391655688,1.0,0.0,CLOSED,2026-09-04 09:03:09,17566095.95864121,WIN - TP1 HIT,1.00,-0.76,1.81,13,,2026-09-04 08:46:13
NEAR_20260903190328531730,2026-09-03 19:03:28,NEAR,1H,crypto,SYSTEM,35081.696,34041.35912078238,36122.03287921763,37162.36975843525,,5,TRENDING_UP,C — Low conviction,False,0.875,-0.7129580406182037,1.0,-1.0,CLOSED,2026-09-04 02:03:09,34041.35912078238,LOSS - SL HIT,-1.00,-1.14,0.00,6,,2026-09-04 01:48:10
DOT_20260903190329491212,2026-09-03 19:03:29,DOT,1H,crypto,SYSTEM,15695.368,15312.25064909802,16078.485350901981,16461.60270180396,,4,TRENDING_UP,D — Very low conviction,False,0.7831356913842711,-0.3310081699417294,1.0,1.0,CLOSED,2026-09-04 06:03:09,15312.25064909802,LOSS - SL HIT,-1.00,-1.23,0.42,10,,2026-09-04 05:48:11
BTC_20260903200329968165,2026-09-03 20:03:29,BTC,1H,crypto,SYSTEM,1432261376.0,1412341631.8392942,1452181120.1607058,1472100864.3214116,,8,TRENDING_UP,B — Moderate conviction,False,0.7258487123363941,-0.7593734528973389,1.0,1.0,CLOSED,2026-09-04 12:48:08,1452181120.1607058,WIN - TP1 HIT,1.00,0.00,1.02,1,,2026-09-04 12:33:11
LINK_20260903210329655618,2026-09-03 21:03:29,LINK,1H,crypto,SYSTEM,208373.595,203992.3811601545,212754.8088398455,217136.022679691,,5,TRENDING_UP,C — Low conviction,False,0.8333333333333334,-0.6726369449576479,1.0,-1.0,CLOSED,2026-09-04 10:03:10,212754.8088398455,WIN - TP1 HIT,1.00,-0.35,1.28,12,,2026-09-04 09:48:12
UNI_20260903210330661797,2026-09-03 21:03:30,UNI,1H,crypto,SYSTEM,111362.09999999999,106086.4424053189,116637.75759468108,121913.41518936217,,5,TRENDING_UP,C — Low conviction,False,0.875,-0.4650900883643981,1.0,-1.0,CLOSED,2026-09-05 17:03:09,116637.75759468108,WIN - TP1 HIT,1.00,-0.94,1.35,43,,2026-09-05 16:48:13
TRX_20260903210331625294,2026-09-03 21:03:31,TRX,1H,crypto,SYSTEM,5829.8234999999995,5771.525264999999,5888.121735,5946.41997,,4,TRENDING_UP,D — Very low conviction,False,0.875,-0.6516135490278366,1.0,0.0,CLOSED,2026-09-04 07:33:10,5771.525264999999,LOSS - SL HIT,-1.00,-1.01,0.02,9,,2026-09-04 07:18:12
ETH_20260903220331019848,2026-09-03 22:03:31,ETH,1H,crypto,SYSTEM,44035630.650000006,43279506.62909945,44791754.67090056,45547878.691801116,,7,TRENDING_UP,B — Moderate conviction,False,0.875,-0.5552980267364788,1.0,0.0,CLOSED,2026-09-04 10:03:10,44791754.67090056,WIN - TP1 HIT,1.00,-0.18,1.01,11,,2026-09-04 09:48:12
SHIB_20260904000331708956,2026-09-04 00:03:31,SHIB,1H,crypto,SYSTEM,0.0948456,0.09268960770807345,0.09700159229192655,0.0991575845838531,,5,TRENDING_UP,C — Low conviction,False,0.7146201819967135,-0.4753227653111349,1.0,-1.0,CLOSED,2026-09-04 13:03:10,0.09268960770807345,LOSS - SL HIT,-1.00,-1.66,0.14,12,,2026-09-04 12:48:10
PROM_20260904041834416330,2026-09-04 04:18:34,PROM,1H,crypto,SYSTEM,92298.416,85812.31892917311,98784.51307082688,105270.61014165377,,3,TRENDING_UP,D — Very low conviction,False,0.5271048416734916,-0.4353540883459193,1.0,-1.0,CLOSED,2026-09-04 07:03:11,98784.51307082688,WIN - TP1 HIT,1.00,0.00,1.24,2,,2026-09-04 06:48:10
HEMI_20260904050334318890,2026-09-04 05:03:34,HEMI,1H,crypto,SYSTEM,287.87056,256.4251302306987,319.3159897693013,350.76141953860264,,3,NEUTRAL,D — Very low conviction,False,0.2809507068564549,-0.025081829890148278,1.0,0.0,CLOSED,2026-09-04 16:03:08,256.4251302306987,LOSS - SL HIT,-1.00,-1.21,0.34,10,,2026-09-04 15:48:08
AVAX_20260904060331071745,2026-09-04 06:03:31,AVAX,1H,crypto,SYSTEM,131190.4,129239.01704954663,133141.78295045334,135093.16590090672,,2,RANGING,D — Very low conviction,False,0.25120506740295406,-0.04531217976578839,-0.5,1.0,CLOSED,2026-09-04 13:03:11,129239.01704954663,LOSS - SL HIT,-1.00,-1.47,0.95,6,,2026-09-04 12:48:10
PROM_20260904070333047441,2026-09-04 07:03:33,PROM,1H,crypto,SYSTEM,97056.365,89788.68692646928,104324.04307353073,111591.72114706146,,6,TRENDING_UP,B — Moderate conviction,False,0.875,-0.7710190622471575,1.0,0.0,CLOSED,2026-09-04 11:03:10,89788.68692646928,LOSS - SL HIT,-1.00,-1.47,0.00,3,,2026-09-04 10:48:12
NEAR_20260904070334099568,2026-09-04 07:03:34,NEAR,1H,crypto,SYSTEM,34752.27,33795.1333340165,35709.40666598349,36666.54333196699,,3,NEUTRAL,D — Very low conviction,False,0.5464209361681377,0.07142351863911826,1.0,-1.0,CLOSED,2026-09-04 10:03:11,35709.40666598349,WIN - TP1 HIT,1.00,-0.42,1.03,2,,2026-09-04 09:48:12
PUMP_20260904070335187098,2026-09-04 07:03:35,PUMP,1H,crypto,SYSTEM,77.09229500000001,73.64508523884258,80.53950476115743,83.98671452231486,,2,NEUTRAL,D — Very low conviction,False,0.02476761856184236,-0.010438158935361064,0.0,0.0,CLOSED,2026-09-04 11:03:10,73.64508523884258,LOSS - SL HIT,-1.00,-1.07,0.00,3,,2026-09-04 10:48:12
DASH_20260904074831497898,2026-09-04 07:48:31,DASH,1H,crypto,SYSTEM,879096.16,831655.0701171674,926537.2498828326,973978.3397656652,,6,TRENDING_UP,B — Moderate conviction,False,0.6196413850478336,-0.4347636707291202,1.0,0.0,CLOSED,2026-09-04 09:03:11,926537.2498828326,WIN - TP1 HIT,1.00,-0.08,1.30,1,,2026-09-04 08:46:13
LTC_20260904090332049829,2026-09-04 09:03:32,LTC,1H,crypto,SYSTEM,902586.72,890668.7516310633,914504.6883689367,926422.6567378733,,10,SQUEEZE,B — Moderate conviction,False,0.5555633959198957,-0.05536899095478801,1.0,1.0,CLOSED,2026-09-04 13:03:11,890668.7516310633,LOSS - SL HIT,-1.00,-1.78,0.46,3,,2026-09-04 12:48:10
ZEC_20260904090333185161,2026-09-04 09:03:33,ZEC,1H,crypto,SYSTEM,17767225.279999997,17080273.862955716,18454176.69704428,19141128.114088565,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6208716270918888,1.0,1.0,CLOSED,2026-09-04 14:03:08,17080273.862955716,LOSS - SL HIT,-1.00,-1.15,0.32,4,,2026-09-04 13:48:09
DASH_20260904090334176916,2026-09-04 09:03:34,DASH,1H,crypto,SYSTEM,942502.4,885890.3675528276,999114.4324471725,1055726.4648943448,,8,TRENDING_UP,A — High conviction,False,0.8436290807832606,-0.6695890588345428,1.0,1.0,CLOSED,2026-09-04 13:03:11,885890.3675528276,LOSS - SL HIT,-1.00,-1.18,0.11,3,,2026-09-04 12:48:10
NEAR_20260904100333699613,2026-09-04 10:03:33,NEAR,1H,crypto,SYSTEM,35690.11,34635.857441718756,36744.362558281246,37798.61511656248,,6,TRENDING_UP,B — Moderate conviction,False,0.5889670159549939,-0.5608144446948428,1.0,0.0,CLOSED,2026-09-04 13:03:11,34635.857441718756,LOSS - SL HIT,-1.00,-1.61,0.15,2,,2026-09-04 12:48:10
ATOM_20260904100334685450,2026-09-04 10:03:34,ATOM,1H,crypto,SYSTEM,26842.34,26435.347689898594,27249.332310101407,27656.324620202817,,3,SQUEEZE,D — Very low conviction,False,0.7163007865039783,-0.26785515159488676,1.0,1.0,CLOSED,2026-09-04 13:03:11,26435.347689898594,LOSS - SL HIT,-1.00,-1.46,0.71,2,,2026-09-04 12:48:10
ETH_20260904100335716879,2026-09-04 10:03:35,ETH,1H,crypto,SYSTEM,44401909.3,43709627.314838044,45094191.28516195,45786473.2703239,,3,SQUEEZE,D — Very low conviction,False,0.639285405210135,-0.2284182677340606,-0.5,1.0,CLOSED,2026-09-04 13:03:12,43709627.314838044,LOSS - SL HIT,-1.00,-2.06,0.43,2,,2026-09-04 12:48:10
LINK_20260904110334151939,2026-09-04 11:03:34,LINK,1H,crypto,SYSTEM,212050.351,207476.79792296694,216623.90407703305,221197.4571540661,,7,TRENDING_UP,B — Moderate conviction,False,0.7624012318357004,-0.5019116528652705,1.0,0.0,CLOSED,2026-09-04 13:03:12,207476.79792296694,LOSS - SL HIT,-1.00,-2.09,0.26,1,,2026-09-04 12:48:10
BNB_20260904120330976691,2026-09-04 12:03:30,BNB,1H,crypto,SYSTEM,12748363.62,12575685.05562813,12921042.184371868,13093720.748743739,,10,SQUEEZE,B — Moderate conviction,False,0.5775411089696918,-0.0644601647353071,1.0,1.0,CLOSED,2026-09-04 14:03:08,12575685.05562813,LOSS - SL HIT,-1.00,-1.14,0.00,1,,2026-09-04 13:48:09
ZEC_20260904140331696558,2026-09-04 14:03:31,ZEC,1H,crypto,SYSTEM,17470581.96,16639841.612523967,18301322.307476033,19132062.654952068,,6,TRENDING_UP,B — Moderate conviction,False,0.576708133027151,-0.21336972809332466,1.0,0.0,CLOSED,2026-09-04 17:03:08,18301322.307476033,WIN - TP1 HIT,1.00,-0.45,1.16,2,,2026-09-04 16:48:09
DASH_20260904140332917089,2026-09-04 14:03:32,DASH,1H,crypto,SYSTEM,883339.08,819570.1627799931,947107.9972200068,1010876.9144400136,,4,TRENDING_UP,D — Very low conviction,False,0.28675373526431946,-0.19888671920166465,1.0,0.0,CLOSED,2026-09-04 17:03:08,947107.9972200068,WIN - TP1 HIT,1.00,-0.12,1.41,2,,2026-09-04 16:48:09
NEAR_20260904140334027102,2026-09-04 14:03:34,NEAR,1H,crypto,SYSTEM,34762.416,33447.236288039836,36077.59571196016,37392.77542392031,,3,TRENDING_UP,D — Very low conviction,False,0.3335748000329323,-0.17263204948231062,1.0,-1.0,CLOSED,2026-09-04 20:03:12,37392.77542392031,WIN - TP2 HIT,2.00,-0.79,2.85,5,,2026-09-04 19:48:10
